,Virus,Virus Sample,Host genome,Host Sample,Host Domain,Host Phylum,Host Class,Host Order,Host Family,Host Genus,Confidence score,Main method,Additional methods
4574,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,LAWAr2D2E2F__bin_46,LAWAr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,98.2,blast,iPHoP-RF;87.30
4575,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,LASCr2D2E2F__bin_21,LASCr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,97.9,blast,iPHoP-RF;86.70
4576,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,LASAr3G3H3I__bin_53,LASAr3G3H3I,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,97.8,blast,iPHoP-RF;87.00
4577,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,MGr1A1B1C__bin_134,MGr1A1B1C,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,97.8,blast,iPHoP-RF;87.00
4578,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,MHr3G3H3I__bin_45,MHr3G3H3I,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,97.6,blast,iPHoP-RF;89.80
4579,MHr2D2E2F_vRhyme_bin_17,MHr2D2E2F,MGr3G3H3I__bin_50,MGr3G3H3I,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,,,95.2,blast,iPHoP-RF;88.50
4580,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,MHr2D2E2F__bin_119,MHr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.5,blast,None
4581,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,MGr1A1B1C__bin_89,MGr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.1,blast,None
4582,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,BAr3G3H3I__bin_6,BAr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.0,blast,None
4583,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,LASYr2D2E2F__bin_88,LASYr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.9,blast,None
4584,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,SEr3G3H3I__bin_77,SEr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.8,blast,None
4585,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,SEr2D2E2F__bin_110,SEr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.4,blast,None
4586,MHr2D2E2F_vRhyme_bin_2,MHr2D2E2F,CRr1A1B1C__bin_138,CRr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.3,blast,None
4587,MHr2D2E2F_vRhyme_bin_4,MHr2D2E2F,MHr2D2E2F__bin_75,MHr2D2E2F,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1,94.4,blast,None
4588,MHr2D2E2F_vRhyme_bin_4,MHr2D2E2F,SEr3G3H3I__bin_174,SEr3G3H3I,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1,93.5,blast,None
4589,MHr2D2E2F_vRhyme_bin_4,MHr2D2E2F,CRr3G3H3I__bin_27,CRr3G3H3I,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1,90.2,blast,None
4590,MHr2D2E2F_vRhyme_bin_8,MHr2D2E2F,GB_GCA_016794325.1,iPHoP_db,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,SXNL01,93.9,blast,None
4591,MHr2D2E2F_vRhyme_bin_8,MHr2D2E2F,GB_GCA_001899635.1,iPHoP_db,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Labilithrix,90.2,blast,None
4592,MHr2D2E2F_vRhyme_bin_9,MHr2D2E2F,GB_GCA_019637175.1,iPHoP_db,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Labilithrix,91.8,blast,None
4593,MHr2D2E2F_vRhyme_bin_9,MHr2D2E2F,GB_GCA_019637195.1,iPHoP_db,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Labilithrix,91.7,blast,None
4594,MHr2D2E2F_vRhyme_bin_9,MHr2D2E2F,GB_GCA_019637225.1,iPHoP_db,Bacteria,Myxococcota,Polyangia,Polyangiales,Polyangiaceae,Labilithrix,91.3,blast,iPHoP-RF;50.20
4595,MHr2D2E2F_vRhyme_unbinned_11,MHr2D2E2F,RS_GCF_005503535.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,94.1,blast,None
4596,MHr2D2E2F_vRhyme_unbinned_11,MHr2D2E2F,RS_GCF_014189455.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,91.3,blast,None
4597,MHr2D2E2F_vRhyme_unbinned_11,MHr2D2E2F,RS_GCF_900114255.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium_F,91.0,blast,None
4598,MHr2D2E2F_vRhyme_unbinned_11,MHr2D2E2F,RS_GCF_003601985.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,90.8,blast,None
4599,MHr2D2E2F_vRhyme_unbinned_11,MHr2D2E2F,RS_GCF_000176035.2,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhizobiaceae,Mesorhizobium,90.1,blast,None
4600,MHr2D2E2F_vRhyme_unbinned_13,MHr2D2E2F,BOr3G3H3I__bin_12,BOr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,93.4,iPHoP-RF,blast;86.40
4601,MHr2D2E2F_vRhyme_unbinned_13,MHr2D2E2F,CRr1A1B1C__bin_11,CRr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.5,iPHoP-RF,None
4602,MHr2D2E2F_vRhyme_unbinned_13,MHr2D2E2F,MHr1A1B1C__bin_120,MHr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.5,iPHoP-RF,None
4603,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,LASAr3G3H3I__bin_48,LASAr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,92.7,blast,iPHoP-RF;81.40
4604,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,BOr2D2E2F__bin_7,BOr2D2E2F,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,91.8,blast,iPHoP-RF;67.00
4605,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,BOr3G3H3I__bin_12,BOr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,91.1,iPHoP-RF,blast;87.10
4606,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,CRr1A1B1C__bin_11,CRr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.8,blast,iPHoP-RF;88.20
4607,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,CRr3G3H3I__bin_62,CRr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.3,blast,iPHoP-RF;87.60
4608,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,GB_GCA_019237095.1,iPHoP_db,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,JAFAHT01,90.1,iPHoP-RF,None
4609,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,BAr1A1B1C__bin_20,BAr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.0,blast,iPHoP-RF;60.90
4610,MHr2D2E2F_vRhyme_unbinned_15,MHr2D2E2F,MHr1A1B1C__bin_120,MHr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.0,blast,iPHoP-RF;87.30
4611,MHr2D2E2F_vRhyme_unbinned_16,MHr2D2E2F,MHr2D2E2F__bin_5,MHr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,ATCC43930,Stellaceae,,96.0,blast,iPHoP-RF;59.00
4612,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,MGr1A1B1C__bin_71,MGr1A1B1C,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Palsa-504,94.4,iPHoP-RF,None
4613,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,LAWAr2D2E2F__bin_112,LAWAr2D2E2F,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bog-532,93.0,blast,None
4614,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,BAr1A1B1C__bin_19,BAr1A1B1C,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bog-532,90.8,blast,None
4615,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,MHr3G3H3I__bin_40,MHr3G3H3I,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bog-532,90.8,blast,None
4616,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,MGr3G3H3I__bin_13,MGr3G3H3I,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Palsa-504,90.7,blast,iPHoP-RF;61.40
4617,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,MGr2D2E2F__bin_108,MGr2D2E2F,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Palsa-504,90.6,blast,iPHoP-RF;81.60
4618,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,CRr2D2E2F__bin_63,CRr2D2E2F,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Bog-532,90.5,blast,iPHoP-RF;51.50
4619,MHr2D2E2F_vRhyme_unbinned_17,MHr2D2E2F,CRr1A1B1C__bin_120,CRr1A1B1C,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Palsa-504,90.2,blast,None
4620,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,LASAr3G3H3I__bin_48,LASAr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,93.4,iPHoP-RF,None
4621,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,BOr3G3H3I__bin_12,BOr3G3H3I,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,91.8,iPHoP-RF,None
4622,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,BAr2D2E2F__bin_18,BAr2D2E2F,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,91.4,iPHoP-RF,None
4623,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,BAr1A1B1C__bin_20,BAr1A1B1C,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,,90.6,blast,iPHoP-RF;75.90
4624,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,LAWAr2D2E2F__bin_87,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella,90.6,blast,None
4625,MHr2D2E2F_vRhyme_unbinned_2,MHr2D2E2F,GB_GCA_019237095.1,iPHoP_db,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,JAFAHT01,90.1,iPHoP-RF,None
4626,MHr2D2E2F_vRhyme_unbinned_24,MHr2D2E2F,MGr2D2E2F__bin_58,MGr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,93.0,blast,iPHoP-RF;78.50
4627,MHr2D2E2F_vRhyme_unbinned_24,MHr2D2E2F,LAWAr2D2E2F__bin_10,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,92.0,blast,iPHoP-RF;75.90
4628,MHr2D2E2F_vRhyme_unbinned_24,MHr2D2E2F,SEr3G3H3I__bin_276,SEr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,91.3,blast,iPHoP-RF;77.80
4629,MHr2D2E2F_vRhyme_unbinned_26,MHr2D2E2F,GB_GCA_019237205.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,91.4,blast,iPHoP-RF;89.80
4630,MHr2D2E2F_vRhyme_unbinned_26,MHr2D2E2F,LASAr3G3H3I__bin_35,LASAr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,91.4,iPHoP-RF,None
4631,MHr2D2E2F_vRhyme_unbinned_26,MHr2D2E2F,LAWAr2D2E2F__bin_119,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.5,iPHoP-RF,None
4632,MHr2D2E2F_vRhyme_unbinned_26,MHr2D2E2F,MHr1A1B1C__bin_21,MHr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.5,iPHoP-RF,None
4633,MHr2D2E2F_vRhyme_unbinned_26,MHr2D2E2F,BOr1A1B1C__bin_14,BOr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.1,iPHoP-RF,None
4634,MHr2D2E2F_vRhyme_unbinned_27,MHr2D2E2F,GB_GCA_021827495.1,iPHoP_db,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,JAKAVN01,92.9,blast,iPHoP-RF;64.30
4635,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_020073565.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,JAIQEY01,94.4,iPHoP-RF,None
4636,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,BAr1A1B1C__bin_10,BAr1A1B1C,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,94.3,blast,iPHoP-RF;79.30
4637,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,CRr2D2E2F__bin_75,CRr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,94.1,blast,iPHoP-RF;83.10
4638,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_020073015.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,JAIQEY01,94.1,iPHoP-RF,blast;82.00
4639,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_020073465.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Sulfotelmatobacter,93.7,iPHoP-RF,None
4640,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,SEr2D2E2F__bin_144,SEr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,93.2,blast,iPHoP-RF;79.00
4641,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_003225465.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Gp1-AA133,93.1,iPHoP-RF,None
4642,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_003131315.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,92.2,blast,iPHoP-RF;89.50
4643,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,MHr2D2E2F__bin_7,MHr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,91.7,blast,iPHoP-RF;73.70
4644,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_016201265.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,QIAJ01,91.4,iPHoP-RF,blast;79.80
4645,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,LASAr3G3H3I__bin_113,LASAr3G3H3I,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,91.0,blast,None
4646,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,LAWAr2D2E2F__bin_134,LAWAr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,91.0,blast,iPHoP-RF;87.60
4647,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,BOr2D2E2F__bin_33,BOr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,90.9,blast,iPHoP-RF;78.00
4648,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,SEr2D2E2F__bin_104,SEr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,90.6,blast,iPHoP-RF;64.50
4649,MHr2D2E2F_vRhyme_unbinned_28,MHr2D2E2F,GB_GCA_003132325.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,90.3,blast,iPHoP-RF;75.20
4650,MHr2D2E2F_vRhyme_unbinned_30,MHr2D2E2F,GB_GCA_002479255.1,iPHoP_db,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus,91.4,blast,iPHoP-RF;67.30
4651,MHr2D2E2F_vRhyme_unbinned_31,MHr2D2E2F,LASYr2D2E2F__bin_33,LASYr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,95.3,blast,None
4652,MHr2D2E2F_vRhyme_unbinned_31,MHr2D2E2F,LASAr3G3H3I__bin_63,LASAr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.7,blast,iPHoP-RF;52.00
4653,MHr2D2E2F_vRhyme_unbinned_31,MHr2D2E2F,LAWAr2D2E2F__bin_27,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.1,blast,None
4654,MHr2D2E2F_vRhyme_unbinned_31,MHr2D2E2F,MHr3G3H3I__bin_83,MHr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.9,blast,iPHoP-RF;67.50
4655,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,SEr2D2E2F__bin_92,SEr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,92.4,iPHoP-RF,None
4656,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,BAr1A1B1C__bin_146,BAr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,92.1,iPHoP-RF,None
4657,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,CRr1A1B1C__bin_73,CRr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,92.1,iPHoP-RF,None
4658,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,MHr1A1B1C__bin_21,MHr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,91.1,iPHoP-RF,None
4659,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,RS_GCF_003315135.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,91.1,blast,iPHoP-RF;85.70
4660,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,MGr2D2E2F__bin_61,MGr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.8,iPHoP-RF,None
4661,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,SEr3G3H3I__bin_276,SEr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.8,iPHoP-RF,None
4662,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,GB_GCA_003164825.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.5,iPHoP-RF,None
4663,MHr2D2E2F_vRhyme_unbinned_32,MHr2D2E2F,MHr1A1B1C__bin_41,MHr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus,90.5,iPHoP-RF,None
4664,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,LASYr2D2E2F__bin_33,LASYr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,96.4,iPHoP-RF,None
4665,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,LAWAr2D2E2F__bin_27,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,96.4,iPHoP-RF,None
4666,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,LASAr3G3H3I__bin_140,LASAr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,95.4,iPHoP-RF,None
4667,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,MHr3G3H3I__bin_83,MHr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,95.4,iPHoP-RF,None
4668,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,SEr3G3H3I__bin_118,SEr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,95.1,iPHoP-RF,None
4669,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,BOr2D2E2F__bin_49,BOr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,94.1,iPHoP-RF,None
4670,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,CRr1A1B1C__bin_41,CRr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.1,iPHoP-RF,None
4671,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,LASAr3G3H3I__bin_63,LASAr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.1,iPHoP-RF,None
4672,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,MHr2D2E2F__bin_119,MHr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.1,iPHoP-RF,None
4673,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,BAr1A1B1C__bin_44,BAr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.4,iPHoP-RF,None
4674,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,BAr2D2E2F__bin_71,BAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.8,iPHoP-RF,None
4675,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,BOr1A1B1C__bin_20,BOr1A1B1C,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,91.4,iPHoP-RF,None
4676,MHr2D2E2F_vRhyme_unbinned_33,MHr2D2E2F,MGr3G3H3I__bin_82,MGr3G3H3I,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,90.8,iPHoP-RF,None
4677,MHr2D2E2F_vRhyme_unbinned_34,MHr2D2E2F,MGr2D2E2F__bin_106,MGr2D2E2F,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,,92.0,blast,iPHoP-RF;53.60
4678,MHr2D2E2F_vRhyme_unbinned_34,MHr2D2E2F,GB_GCA_019245115.1,iPHoP_db,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,JAFARZ01,91.1,blast,iPHoP-RF;66.00
4679,MHr2D2E2F_vRhyme_unbinned_34,MHr2D2E2F,MGr1A1B1C__bin_71,MGr1A1B1C,Bacteria,Actinomycetota,Actinomycetia,Streptosporangiales,Streptosporangiaceae,Palsa-504,90.1,iPHoP-RF,None
4680,MHr2D2E2F_vRhyme_unbinned_35,MHr2D2E2F,BAr2D2E2F__bin_130,BAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.7,iPHoP-RF,None
4681,MHr2D2E2F_vRhyme_unbinned_35,MHr2D2E2F,MHr2D2E2F__bin_132,MHr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,93.5,blast,iPHoP-RF;69.30
4682,MHr2D2E2F_vRhyme_unbinned_37,MHr2D2E2F,LAWAr2D2E2F__bin_27,LAWAr2D2E2F,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931,92.7,blast,iPHoP-RF;72.60
4683,MHr2D2E2F_vRhyme_unbinned_39,MHr2D2E2F,GB_GCA_003171295.1,iPHoP_db,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,Bog-366,93.3,blast,iPHoP-RF;60.10
4684,MHr2D2E2F_vRhyme_unbinned_39,MHr2D2E2F,SEr2D2E2F__bin_83,SEr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,Bog-366,90.8,blast,iPHoP-RF;50.90
4685,MHr2D2E2F_vRhyme_unbinned_39,MHr2D2E2F,SEr2D2E2F__bin_99,SEr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Koribacteraceae,Bog-257,90.2,blast,None
4686,MHr2D2E2F_vRhyme_unbinned_4,MHr2D2E2F,MHr2D2E2F__bin_59,MHr2D2E2F,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209,90.6,blast,None
4687,MHr2D2E2F_vRhyme_unbinned_40,MHr2D2E2F,RS_GCF_000636015.1,iPHoP_db,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium,93.5,blast,None
