Genome,Sample,site,treatment,Genomad realm,Genomad kingdom,Genomad phylum,Genomad class,Genomad order,Genomad family,checkv_quality,lytic_state,Host Domain,Host Phylum,Host Class,Host Order,Host Family,Host Genus
SEr3G3H3I_vRhyme_unbinned_240,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_241,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_242,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_243,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,
SEr3G3H3I_vRhyme_unbinned_244,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_245,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_246,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,JAKAFA01
SEr3G3H3I_vRhyme_unbinned_247,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_248,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium
SEr3G3H3I_vRhyme_unbinned_249,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Desulfobacterota,Desulfomonilia,Desulfomonilales,Desulfomonilaceae,CAJBEZ01
SEr3G3H3I_vRhyme_unbinned_25,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_250,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bog-375
SEr3G3H3I_vRhyme_unbinned_251,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_252,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_253,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,
SEr3G3H3I_vRhyme_unbinned_254,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Dormibacterota,Dormibacteria,UBA8260,UBA8260,UBA8260
SEr3G3H3I_vRhyme_unbinned_255,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_256,SEr3G3H3I,Stean,DAM,,,,,,,Not-determined,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_257,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,Bog-375
SEr3G3H3I_vRhyme_unbinned_258,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,CAIULK01
SEr3G3H3I_vRhyme_unbinned_259,SEr3G3H3I,Stean,DAM,,,,,,,Not-determined,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocella
SEr3G3H3I_vRhyme_unbinned_26,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_260,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_261,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_262,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,SbA1,Bog-209
SEr3G3H3I_vRhyme_unbinned_263,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_264,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Planctomycetota,Brocadiia,,,
SEr3G3H3I_vRhyme_unbinned_265,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,Bog-366
SEr3G3H3I_vRhyme_unbinned_266,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,
SEr3G3H3I_vRhyme_unbinned_267,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_268,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota_G,Syntrophorhabdia,Syntrophorhabdales,WCHB1-27,BOG-1155
SEr3G3H3I_vRhyme_unbinned_269,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_27,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_270,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_271,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Planctomycetota,Planctomycetia,Pirellulales,Thermoguttaceae,
SEr3G3H3I_vRhyme_unbinned_272,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,0-14-0-80-60-11,0-14-0-80-60-11
SEr3G3H3I_vRhyme_unbinned_273,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus
SEr3G3H3I_vRhyme_unbinned_274,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,Bog-793,Fen-455
SEr3G3H3I_vRhyme_unbinned_275,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_276,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Rhodoblastus
SEr3G3H3I_vRhyme_unbinned_277,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium
SEr3G3H3I_vRhyme_unbinned_278,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,JAKAVN01
SEr3G3H3I_vRhyme_unbinned_279,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,UBA7540,UBA7540,UBA7540
SEr3G3H3I_vRhyme_unbinned_28,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_280,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Acidoferrales,UBA7541,Acidoferrum
SEr3G3H3I_vRhyme_unbinned_281,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
SEr3G3H3I_vRhyme_unbinned_282,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_283,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Phaeospirillum
SEr3G3H3I_vRhyme_unbinned_284,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota_B,Binatia,Binatales,Binataceae,Binatus
SEr3G3H3I_vRhyme_unbinned_285,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_286,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Actinomycetota,Acidimicrobiia,Acidimicrobiales,RAAP-2,Bog-473
SEr3G3H3I_vRhyme_unbinned_287,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_288,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,Archaea,Thermoproteota,Bathyarchaeia,B26-1,UBA233,PALSA-986
SEr3G3H3I_vRhyme_unbinned_289,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Desulfobacterota,Syntrophobacteria,Syntrophobacterales,Syntrophobacteraceae,SbD1
SEr3G3H3I_vRhyme_unbinned_29,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lysogenic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_290,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Bryobacterales,Bryobacteraceae,
SEr3G3H3I_vRhyme_unbinned_291,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_292,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_293,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,UBA8199,
SEr3G3H3I_vRhyme_unbinned_294,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,Tepidisphaeraceae,PALSA-1353
SEr3G3H3I_vRhyme_unbinned_295,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Archaea,Thermoproteota,Bathyarchaeia,B26-1,UBA233,PALSA-986
SEr3G3H3I_vRhyme_unbinned_296,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Palsa-1400,
SEr3G3H3I_vRhyme_unbinned_297,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Pseudomonadota,Alphaproteobacteria,Micropepsales,Micropepsaceae,Rhizomicrobium
SEr3G3H3I_vRhyme_unbinned_298,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terracidiphilus
SEr3G3H3I_vRhyme_unbinned_299,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terracidiphilus
SEr3G3H3I_vRhyme_unbinned_3,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_30,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Planctomycetota,Planctomycetia,Isosphaerales,Isosphaeraceae,
SEr3G3H3I_vRhyme_unbinned_300,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_301,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_302,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,High-quality,integrated_prophage,Bacteria,Spirochaetota,Spirochaetia,Treponematales,Rectinemataceae,
SEr3G3H3I_vRhyme_unbinned_303,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,,,,,,
SEr3G3H3I_vRhyme_unbinned_304,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,integrated_prophage,Bacteria,Planctomycetota,Brocadiia,,,
SEr3G3H3I_vRhyme_unbinned_31,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_32,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_33,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terracidiphilus
SEr3G3H3I_vRhyme_unbinned_34,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_35,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_36,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_37,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidocella
SEr3G3H3I_vRhyme_unbinned_38,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Rhodomicrobiaceae,Rhodomicrobium
SEr3G3H3I_vRhyme_unbinned_39,SEr3G3H3I,Stean,DAM,,,,,,,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_4,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_40,SEr3G3H3I,Stean,DAM,,,,,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_41,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_42,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_43,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Complete,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_44,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,Mesyanzhinovviridae,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_45,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Acidocella
SEr3G3H3I_vRhyme_unbinned_46,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,
SEr3G3H3I_vRhyme_unbinned_47,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_48,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_49,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_5,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_50,SEr3G3H3I,Stean,DAM,,,,,,,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_51,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_52,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_53,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_54,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_55,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_56,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_57,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_58,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_59,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_6,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_60,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_61,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_62,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Peploviricota,Herviviricetes,Herpesvirales,Herpesviridae,Not-determined,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_63,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_64,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_65,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,BOG-931
SEr3G3H3I_vRhyme_unbinned_66,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lysogenic_scaffold,Bacteria,Pseudomonadota,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Roseiarcus
SEr3G3H3I_vRhyme_unbinned_67,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,Bacteria,Acidobacteriota,Terriglobia,Terriglobales,Acidobacteriaceae,Terracidiphilus
SEr3G3H3I_vRhyme_unbinned_68,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Low-quality,lytic_scaffold,,,,,,
SEr3G3H3I_vRhyme_unbinned_69,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,Bacteria,Armatimonadota,Armatimonadia,Armatimonadales,Capsulimonadaceae,
SEr3G3H3I_vRhyme_unbinned_7,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Medium-quality,lytic_scaffold,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,0-14-0-80-60-11,0-14-0-80-60-11
SEr3G3H3I_vRhyme_unbinned_70,SEr3G3H3I,Stean,DAM,Duplodnaviria,Heunggongvirae,Uroviricota,Caudoviricetes,,,Not-determined,lytic_scaffold,,,,,,
